COU,country,MAT,material,STREAMs,stream,YEA,year,value,Flag Codes,Flags
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2006,2006,335.365,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2007,2007,357.671,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2008,2008,373.685,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2009,2009,337.799,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2010,2010,353.413,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2011,2011,374.591,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2012,2012,379.627,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2013,2013,398.846,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2014,2014,410.675,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2015,2015,430.751,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2016,2016,466.109,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2017,2017,499.44,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2018,2018,529.488,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2019,2019,540.239,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,GEN,Waste generated,2020,2020,549.689,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2003,2003,178.953,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2004,2004,219.589,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2005,2005,257.361,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2006,2006,304.641,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2007,2007,337.102,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2008,2008,350.565,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2009,2009,317.034,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2010,2010,330.507,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2011,2011,339.056,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2012,2012,326.121,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2013,2013,349.568,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2014,2014,363.906,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2015,2015,388.176,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2016,2016,436.732,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2017,2017,450.726,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2018,2018,453.029,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2019,2019,476.363,,
CZE,Czech Republic,PACK_PAPER,Packaging - paper and paperboard,COL_RECYCLE,Waste collected for recycling,2020,2020,480.879,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2003,2003,164.087,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2004,2004,159.658,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2005,2005,183.299,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2006,2006,184.437,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2007,2007,195.402,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2008,2008,193.879,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2009,2009,188.086,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2010,2010,176.271,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2011,2011,186.966,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2012,2012,193.848,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2013,2013,197.844,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2014,2014,189.542,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2015,2015,196.698,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2016,2016,207.367,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2017,2017,209.395,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2018,2018,217.489,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2019,2019,232.892,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,GEN,Waste generated,2020,2020,222.576,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2003,2003,103.155,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2004,2004,110.269,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2005,2005,137.635,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2006,2006,130.069,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2007,2007,126.304,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2008,2008,135.613,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2009,2009,133.902,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2010,2010,128.886,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2011,2011,139.193,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2012,2012,157.246,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2013,2013,148.331,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2014,2014,135.697,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2015,2015,142.859,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2016,2016,150.972,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2017,2017,151.401,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2018,2018,162.687,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2019,2019,177.842,,
CZE,Czech Republic,PACK_GLASS,Packaging - glass,COL_RECYCLE,Waste collected for recycling,2020,2020,186.108,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2003,2003,172.698,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2004,2004,177.138,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2005,2005,206.781,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2006,2006,204.106,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2007,2007,217.119,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2008,2008,216.156,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2009,2009,208.815,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2010,2010,209.55,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2011,2011,209.414,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2012,2012,211.66,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2013,2013,215.122,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2014,2014,218.871,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2015,2015,247.328,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2016,2016,236.891,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2017,2017,249.885,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2018,2018,267.478,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2019,2019,264.276,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,GEN,Waste generated,2020,2020,264.453,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2003,2003,64.936,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2004,2004,77.568,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2005,2005,72.432,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2006,2006,90.5,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2007,2007,98.883,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2008,2008,108.467,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2009,2009,109.595,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2010,2010,113.161,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2011,2011,119.433,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2012,2012,123.206,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2013,2013,128.324,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2014,2014,127.338,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2015,2015,152.622,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2016,2016,140.282,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2017,2017,146.408,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2018,2018,152.445,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2019,2019,161.323,,
CZE,Czech Republic,PACK_PLASTIC,Packaging - plastic,COL_RECYCLE,Waste collected for recycling,2020,2020,110.545,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2003,2003,47.442,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2004,2004,52.38,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2005,2005,46.107,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2006,2006,46.853,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2007,2007,49.687,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2008,2008,49.544,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2009,2009,45.524,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2010,2010,49.752,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2011,2011,51.282,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2012,2012,54.295,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2013,2013,59.847,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2014,2014,59.403,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2015,2015,56.485,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2016,2016,64.396,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2017,2017,79.832,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2018,2018,79.095,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2019,2019,80.584,,
CZE,Czech Republic,PACK_MET,Packaging - metals,GEN,Waste generated,2020,2020,80.704,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2003,2003,17.701,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2004,2004,18.341,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2005,2005,15.636,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2006,2006,22.065,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2007,2007,27.638,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2008,2008,21.251,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2009,2009,23.663,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2010,2010,31.826,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2011,2011,34.85,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2012,2012,37.576,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2013,2013,35.022,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2014,2014,38.584,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2015,2015,33.085,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2016,2016,40.831,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2017,2017,54.103,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2018,2018,53.43,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2019,2019,52.363,,
CZE,Czech Republic,PACK_MET,Packaging - metals,COL_RECYCLE,Waste collected for recycling,2020,2020,59.038,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",COL_RECYCLE,Waste collected for recycling,2010,2010,722.509,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",COL_RECYCLE,Waste collected for recycling,2012,2012,223.148,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",COL_RECYCLE,Waste collected for recycling,2014,2014,251.585,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",COL_RECYCLE,Waste collected for recycling,2016,2016,339.733,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",COL_RECYCLE,Waste collected for recycling,2018,2018,199.425,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",COL_RECYCLE,Waste collected for recycling,2020,2020,187.99,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2004,2004,82.197,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2005,2005,87.845,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2006,2006,85.259,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2007,2007,113.825,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2008,2008,109.089,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2009,2009,119.245,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2010,2010,141.542,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2011,2011,124.547,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2012,2012,148.545,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2013,2013,61.781,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2014,2014,52.478,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2015,2015,57.692,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2016,2016,51.917,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2017,2017,58.154,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2018,2018,54.878,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2019,2019,49.121,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2020,2020,47.974,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",IMP_RECYCLE,Imports of waste for recycling,2021,2021,44.359,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2004,2004,482.866,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2005,2005,510.62,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2006,2006,682.995,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2007,2007,746.711,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2008,2008,711.728,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2009,2009,740.497,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2010,2010,702.086,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2011,2011,717.529,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2012,2012,694.226,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2013,2013,601.241,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2014,2014,597.244,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2015,2015,593.991,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2016,2016,591.655,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2017,2017,599.824,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2018,2018,562.945,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2019,2019,518.083,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2020,2020,480.778,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",EXP_RECYCLE,Exports of waste for recycling,2021,2021,521.872,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",INC_RECOVERY,Waste incinerated with energy recovery,2010,2010,3.351,,
DNK,Denmark,PAPER,"Paper, paperboard and paper products",INC_RECOVERY,Waste incinerated with energy recovery,2012,2012,3.634,,
